"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"COL18A1_P494_R_01",0.595761965396534,0.755280021233838,0.584248647657468,0.530034242130799,0.567799469138081,0.574469392952168,0.545304244331678,0.612702610304468,0.394844884969511,0.536174256267817,0.445628367326193,0.630912656094121,0.565842003026945,0.60648384960398,0.530283661441842,0.559283921180929,0.586951333892012,0.535175469671666,0.60607255707871,0.57711197000959,0.460428970082419,0.219002928284316,0.49130653162606,0.533562226721836,0.552562639859369,0.563752210119369,0.481167234953612,0.568383644525405,0.687812151125213,0.570224283519179,0.592839375623355,0.447811063318657,0.63411718651698,0.340664656898537,0.555999719064954,0.524157997926995
"COL1A1_P117_R_01",0.938174571577322,0.931939163498099,0.952097011925499,0.948680135673205,0.957424811842497,0.961457094216783,0.932716710683861,0.943172565366003,0.93822114670373,0.954974636406818,0.943518670673659,0.958646721033526,0.951510154511244,0.957937829094945,0.934927849772424,0.934669761769333,0.956747246621695,0.945335685802576,0.947230053597589,0.94795982692037,0.952283179826956,0.966083780032406,0.953612654407843,0.950974280686131,0.940805689364353,0.948123629923203,0.952022309961376,0.95331991244187,0.965647376834007,0.939418998377411,0.931918317716901,0.957209679689376,0.955703594757105,0.959061440945782,0.955964959855888,0.935850880220918
"COL1A1_P5_F_01",0.969203703752991,0.943169242686931,0.965122261338664,0.929998288144744,0.965001470419006,0.94465536427309,0.963505995009466,0.967545575409117,0.96272219466153,0.965647813703772,0.961459206793813,0.967521007068312,0.955029271760532,0.974130551545873,0.946740876321392,0.949363710254637,0.971340783728796,0.967277800335239,0.958697580531412,0.96645292101336,0.970725308588423,0.974397431849279,0.966734310339171,0.962596574718722,0.965598593377896,0.967461716015984,0.970598548648793,0.960634476565468,0.949644787989813,0.961263900677872,0.960105089355732,0.966035491635508,0.95363443895554,0.967624351804386,0.975887702350855,0.957506200716527
"COL1A2_E299_F_01",0.530434219627968,0.627163320581912,0.699392066277117,0.380753715359447,0.682769778514592,0.666510917372668,0.675626189610179,0.343842178944349,0.63343175107881,0.635545533318718,0.522228936022039,0.593890818288798,0.59009038934242,0.539546418393344,0.599498807292865,0.0578639473849745,0.480431266083103,0.569974720013558,0.527818083311018,0.55008425253389,0.686285775598005,0.553325143987819,0.537310289637357,0.450361163418431,0.445306917320392,0.410333456218405,0.241416518722413,0.354079556559491,0.692237755847953,0.398979259663919,0.44213972709396,0.485896638326306,0.525334063888981,0.444318813506124,0.440470250003433,0.500311841855504
"COL1A2_P407_R_01",0.347208471016006,0.264831732646209,0.461897976809226,0.31552077487984,0.433182809883809,0.483502828631667,0.53925495304571,0.321975774001443,0.482232228098748,0.599435051790574,0.372373718311631,0.453261639730444,0.495104330127558,0.345974474971496,0.403189410652379,0.472443861848854,0.383091209853088,0.345441116297134,0.513889659851358,0.473501410220093,0.34281799237475,0.422295766514149,0.475439565198562,0.353116913064644,0.401849948612539,0.358515526950301,0.417846374774479,0.204005338612168,0.645306843421536,0.300214839254201,0.458109625574622,0.386300381945295,0.429230071372377,0.349878214929254,0.387317396404894,0.400648715196666
"COL1A2_P48_R_01",0.0597772989759068,0.0625210593705775,0.0741784192077937,0.060463861400449,0.065167117409375,0.0725738272764633,0.0702936813598073,0.0478633461085887,0.0718165493703923,0.0759173058759249,0.0636933322489992,0.0796634674722446,0.0819082588622803,0.0886460230722526,0.0649839246085658,0.0576795416479431,0.0662036044699599,0.0505684593384921,0.0644305987234419,0.0569622071036169,0.0733477962790785,0.0684700789975709,0.0610624437453771,0.0567920873796101,0.0560907229830278,0.0566006067347919,0.0586929555395965,0.0510708289772553,0.0664355682243668,0.0545026144212769,0.0614965282613453,0.0823043227195044,0.0588204521049588,0.056170866825102,0.0621121544487173,0.0659834353765752
"COL4A3_E205_R_01",0.970409322126108,0.954518454058758,0.956444304859225,0.955794498009913,0.96229474167222,0.963721969378805,0.963938522248986,0.960945615539195,0.955888515500971,0.944330723344787,0.956485468433026,0.965290726881061,0.963933081180869,0.965389465817621,0.949213902734869,0.954105807260054,0.96035737616537,0.955190741534505,0.952304914548451,0.965107721875437,0.943831161603795,0.969785585206275,0.957704009341313,0.958558851221513,0.955744561116298,0.962568255287298,0.966658178628737,0.960963896630938,0.966763457672549,0.958868440402339,0.963346255200745,0.967785271501027,0.954896752291372,0.959627818239632,0.965386942616169,0.953851359682956
"COL4A3_P545_F_01",0.253425182400794,0.15158924205379,0.320877591765123,0.326572999389126,0.220257579700419,0.259401596209876,0.163939824525791,0.231306695816746,0.303211869242684,0.263438055244426,0.228571148732364,0.361952377891813,0.305298546968703,0.309915950806501,0.241774693378726,0.342050112429154,0.235002024761059,0.187714371573941,0.303583775310816,0.287894114017239,0.116941208991418,0.295013674811179,0.239731761770307,0.238805660885601,0.277572222626491,0.185542613025171,0.210457382932762,0.153918641657493,0.138230381579796,0.177075602811998,0.338651067594054,0.321145306690207,0.311736657017002,0.240496394156685,0.227948932592073,0.296889248669921
"COL6A1_P283_F_01",0.296669918769304,0.198122706986643,0.223508037679056,0.329383263582237,0.216697031686164,0.199896857125809,0.246567713779152,0.252441347803535,0.295461856333358,0.239513094485887,0.280295978552279,0.305856908360825,0.332730108003003,0.33803510237994,0.247080232233466,0.415675696357515,0.380563650987643,0.255033096171473,0.36612209235233,0.211087836360819,0.288997625709131,0.290423001096603,0.299816114202758,0.272981490299275,0.19758064516129,0.303847894479441,0.273761140138556,0.277307183425508,0.398278502875951,0.277067721379012,0.330084370717222,0.34776162857515,0.402465317453825,0.373999831123871,0.33619257735406,0.456223197776466
"COL6A1_P425_F_01",0.847376701302503,0.842841952436456,0.869673647598609,0.753755576462019,0.863163848279615,0.861293249455601,0.873640056983063,0.805571355542915,0.853471244392565,0.868653109611527,0.843728657009607,0.748748802521196,0.825194444204656,0.916381665768294,0.781475067260562,0.899918053229772,0.847635648769513,0.887360535701867,0.875176521707644,0.851536980867942,0.845215413052751,0.899764649804868,0.830175253269952,0.620529537299782,0.852960839698484,0.885060066367035,0.819643448644884,0.853519053937389,0.813613360323887,0.844143861290343,0.88498272708799,0.871421453484234,0.830991018190052,0.52972487853186,0.88142446965394,0.898484602745908
"COMT_E401_F_01",0.848523232312107,0.769861567371367,0.79120940599377,0.820323040746309,0.807096010750316,0.86245267455979,0.835358448867067,0.787185652908683,0.834187754651703,0.859743890846055,0.821241422217614,0.868160701758262,0.774550991422881,0.872319617125319,0.796998237779945,0.876574272434355,0.847479649516364,0.856166795589922,0.847997546571885,0.85275365162868,0.855367790297655,0.755120667583329,0.791118151182017,0.862032614141561,0.862900998553225,0.899080200965559,0.811257878191926,0.855991264647471,0.824754687475139,0.800891023061773,0.829976528206252,0.844639815603362,0.851087608293376,0.832298572487667,0.862561350234808,0.885994559824909
"COPG2_P298_F_01",0.269902253783724,0.693939031958255,0.354130514278116,0.499637414055095,0.461544389437628,0.329195443470604,0.4747419251455,0.4899655556822,0.25976732556398,0.353248556818115,0.5581764009865,0.545920291268448,0.542539152710124,0.533732623051534,0.420212742966558,0.634814340271756,0.619389196300739,0.479610592384077,0.553862767037027,0.471652173174043,0.418509983347071,0.590122857213242,0.533534503061705,0.388675828273144,0.514156346380495,0.438074918439464,0.494345971389696,0.598309992551339,0.400082306263718,0.464082117284947,0.618271635242318,0.586311499225637,0.52091275876197,0.370826269624825,0.506542228896759,0.534326126954922
"CPA4_E20_F_01",0.0353332064811698,0.040605013022357,0.0405426036067555,0.0397746313672922,0.0426967341317086,0.0350898878446913,0.0467944206955225,0.0522058557417394,0.0444350515005228,0.0502907808179998,0.049671053454752,0.0508018327605956,0.090991248601153,0.101208528208126,0.0467687242058419,0.0430235216065386,0.0836682225494846,0.0344731971753341,0.0848539161501481,0.0362127140932709,0.0390843217796649,0.0492808924750416,0.0473353873028469,0.0539185659910466,0.0525142031067282,0.0371898363977245,0.0330642892692532,0.0380103882794121,0.0426388098528575,0.044032461075221,0.0396581382623338,0.0554054258636873,0.0481032019627939,0.0342414421510103,0.0578647569781871,0.043576923724391
"CPA4_P1265_R_01",0.0531739046433248,0.0547122635008761,0.0651879922722544,0.14264938349668,0.0454207320360088,0.0920177288914319,0.042311606234267,0.0747646893488082,0.0539451096286317,0.254003100634838,0.0824588427842495,0.109028649100795,0.115637404828529,0.0351380296150748,0.0812204149003468,0.0687463213655091,0.171257941756396,0.109603177460192,0.0461379621862296,0.0569857173310595,0.0510565160246689,0.222992538733064,0.0805148618520223,0.131988869150913,0.102184596036053,0.0537414286665335,0.13844059741002,0.0698457492864702,0.0595369017309691,0.10402608042026,0.173031385455129,0.163003192837775,0.166103235885419,0.236026345029711,0.0625287591390153,0.234405649274225
"CPA4_P961_R_01",0.17111529024343,0.1065818655034,0.182942448321926,0.143378806321436,0.293830997338568,0.294071226416589,0.229356541154978,0.17477941055201,0.17849386421824,0.22271606897981,0.11601372126587,0.0748030344682369,0.158331297065553,0.21370518281205,0.174913344009081,0.447196396476357,0.267617785381506,0.214110227377038,0.28711935417944,0.128226259777627,0.249818952496091,0.22919593277324,0.151937575267664,0.258159479878986,0.203843483467416,0.346951436679266,0.205032727954005,0.117807921100685,0.0941586869853571,0.157911455843575,0.148771718720433,0.212348533227707,0.307193646689445,0.334251961503976,0.264661156740781,0.242321457187116
"CPNE1_P138_F_01",0.117746709569064,0.112668224562194,0.166752320571307,0.174773323590953,0.132282166021419,0.12068875672614,0.120803775414811,0.102467389307367,0.122792684124157,0.158227217065183,0.0905058782543586,0.14255043567865,0.117123143556986,0.163010070077006,0.116850739490526,0.172178855885089,0.163874524316971,0.0929001529073394,0.155136599409628,0.125476808763353,0.192491432597764,0.154087439003898,0.144680732793876,0.114277682499766,0.158183043266336,0.155288355301954,0.13864616690069,0.123934760668584,0.132361189007291,0.124393868293446,0.149424444182765,0.14562724206243,0.176324489960487,0.101628647032018,0.131279452147676,0.171138011310967
"CREB1_P819_F_01",0.0767367842056639,0.151117774744333,0.0339147898134713,0.0662530522748792,0.052053337952171,0.0364071490401752,0.0613811265145726,0.0693379879082239,0.0425585312733955,0.135976453213242,0.0443746383400843,0.0379437961205396,0.0564996386510176,0.143055041135761,0.0542790703926234,0.0432228058303526,0.063200950855073,0.0412841998878283,0.0544692564769295,0.0832905070205024,0.0815848676810136,0.0392588682316325,0.0666125862821298,0.104221402318549,0.0437814754472963,0.0617548352454023,0.0854306369797052,0.0619358530234951,0.189719647935985,0.0931649472806767,0.070031154292956,0.0855538594502374,0.079278705853269,0.0696259307818254,0.0569761437208208,0.061747599388728
"CREBBP_P712_R_01",0.038766354262091,0.0335890872787552,0.0460821038799246,0.0407927162434907,0.0385713526734501,0.029861548014096,0.0294532524380083,0.0439433362243423,0.0470068431047671,0.0435767398917709,0.0376943072115244,0.0301320668048361,0.0413353261303609,0.0296020060079828,0.0352197921258901,0.0356384306646439,0.0300381208977041,0.0315556405626461,0.031443002332727,0.0546149503234975,0.0524135598951729,0.0277231508794931,0.0334763905835692,0.0350481400183501,0.0320749292819789,0.0505949649750696,0.0273143806887413,0.0348865680356352,0.0368781536331676,0.0314453105896852,0.0335290239537877,0.031973105201301,0.0389490778848079,0.0434103289557029,0.0364739341439232,0.0398676238630836
"CRIP1_P274_F_01",0.116496991642745,0.0678259793304041,0.0547842345374318,0.117958537472455,0.153078128995675,0.049921497450059,0.08678330670196,0.127954463365313,0.106054882633915,0.0971696506466738,0.107675668669062,0.0863262269332868,0.134783216250206,0.0820293823296202,0.122834004138897,0.0582890990514072,0.062712965161689,0.0527812759160856,0.106523536725382,0.0938894029932347,0.137568990674364,0.112890080905669,0.103451898780725,0.152507891594621,0.12827170811839,0.135255159605563,0.0831368542739236,0.133869606909661,0.315318234262142,0.0890903407314786,0.240495369886042,0.103275973079018,0.108011686049778,0.08586931139164,0.0945250499050587,0.155760640755763
"CRIP1_P874_R_01",0.326053141846541,0.0729474428862719,0.326270749078079,0.27277148173207,0.36272672342763,0.289672269114701,0.336664334262779,0.282755483864917,0.366389184724728,0.290689571514848,0.337090667715606,0.477935497726437,0.350086576141438,0.326194235618505,0.283564715012503,0.254559647193559,0.322162322935643,0.329611920746684,0.235920929568981,0.376260953282313,0.455060922194792,0.52149416868556,0.273007992612979,0.306069286504752,0.371758090235754,0.278508328499213,0.209627674926813,0.40911627425691,0.0935880571153742,0.273069963811821,0.399943182027811,0.332216279184236,0.370862004205276,0.265528648154833,0.310923355866197,0.179468903328471
"CRK_P721_F_01",0.740345328591955,0.803453368483527,0.796963444955827,0.782784746904028,0.737227277347392,0.709895451342451,0.798190823229644,0.778436618293409,0.847556131621859,0.808429926238145,0.813088077092077,0.822913183996434,0.836028876825788,0.844402429207238,0.7856121217539,0.814992641046607,0.844035502790057,0.841436727089662,0.857192654889595,0.804263899035913,0.81112581393216,0.822103802092985,0.777923668276754,0.833787937251354,0.731618088521362,0.788299943500588,0.817563108977059,0.795771469181568,0.773101698936112,0.805015026954966,0.771868257297763,0.818386598465929,0.855592520770695,0.842412528417867,0.787007569627991,0.824389125647328
"CSF1_P217_F_01",0.270397199884805,0.176600360909157,0.165294269365609,0.288843666063696,0.21509505406084,0.246699801283246,0.18206879202545,0.219391645093798,0.302590073545298,0.195118412589408,0.350240470470813,0.386014478403415,0.30051267349107,0.329576187622662,0.270142524317409,0.351835700797076,0.260207507038201,0.234906804495037,0.307393407269007,0.269412211545629,0.188553315407016,0.194129884039464,0.212948067558293,0.330784395722564,0.179275608535356,0.198476681759725,0.350728867727629,0.306489762877846,0.166683793305931,0.263687180901514,0.273776770488856,0.32208523298872,0.305765952883541,0.342395159607761,0.382982827612195,0.339107515974372
"CSF1_P339_F_01",0.612849372471307,0.542409094573893,0.765715254820762,0.674099438829927,0.653971552220287,0.719221429619566,0.731750688653258,0.629360701414386,0.682397132002782,0.673858070258259,0.565564199943463,0.570448444263935,0.689984309623431,0.594655098543273,0.776269601100413,0.749547519478577,0.575654211336485,0.611206486265978,0.544445393511796,0.669746116471635,0.587729210339695,0.623465455877595,0.674193763771116,0.626097569411846,0.518965852045397,0.58834773425152,0.715743797406991,0.684834585213517,0.528694764389736,0.608587684915919,0.561084854213626,0.697787051690772,0.727996767010705,0.692527212912058,0.686400343343231,0.594723738322942
"CSF1R_E26_F_01",0.221383941411118,0.280099252168453,0.203302169399897,0.264587261055294,0.219104607700173,0.254261237698378,0.167493417369344,0.293080984386261,0.181892313290711,0.266597381860228,0.210113074847667,0.229496895674077,0.303341077214648,0.141260408388902,0.367632587257386,0.320180956239294,0.212161400014631,0.199702372361682,0.234714550200316,0.160051869727185,0.14180313398893,0.212237242093008,0.205188202601996,0.207925314528408,0.101299783732547,0.117786678534342,0.163796398268496,0.149190215315505,0.119772650767757,0.208890414573476,0.151567202419186,0.157693282226283,0.212031181857828,0.138250357683455,0.207441967545712,0.252558785094519
"CSF1R_P73_F_01",0.179709348049964,0.181659248244195,0.141291639474013,0.20876513260163,0.143570596461619,0.189312079588491,0.101968585371335,0.218402021815477,0.228816309104494,0.137073972663915,0.246175876181868,0.218838375968722,0.224219118465412,0.208329106686709,0.192556655127595,0.0992389154285041,0.319017351672832,0.119784177483002,0.165792900666799,0.257928199611994,0.217990892535676,0.25200048048492,0.227592670652704,0.188317019943389,0.105677201323631,0.21029255935627,0.242304741651974,0.32804314250676,0.103400940320533,0.194568716667418,0.164306508844324,0.333913114133871,0.211086884662327,0.212713468974917,0.151639241406426,0.135356283633001
